055.635,000000,050.211,089.851,089.785,050.340,001.738,002.000,001.659,001.761,056.201,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.633,000000,050.326,089.910,089.808,050.451,001.775,001.975,001.719,001.829,056.197,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.435,000000,050.187,089.918,089.793,050.392,001.660,001.867,001.671,001.829,056.060,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.366,000000,050.183,089.951,089.816,050.456,001.837,002.020,001.783,001.802,056.554,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.184,000000,050.233,089.779,089.794,050.472,001.858,002.038,001.760,001.836,055.300,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.457,000000,050.155,089.953,089.814,050.436,001.817,001.967,001.693,001.745,055.441,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.489,000000,050.312,089.878,089.790,050.394,001.916,002.069,001.721,001.831,056.251,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.437,000000,050.184,089.911,089.853,050.450,001.730,002.023,001.735,001.822,056.610,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.405,000000,050.207,089.807,089.730,050.317,001.815,002.077,001.688,001.842,056.403,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.531,000000,050.203,089.911,089.753,050.483,001.713,001.844,001.782,001.954,055.845,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.424,000000,050.161,089.922,089.784,050.495,001.711,001.841,001.801,001.929,055.560,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.451,000000,050.096,089.970,089.767,050.480,001.766,001.889,001.723,001.853,055.343,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.438,000000,050.108,089.941,089.896,050.103,001.772,001.879,001.456,001.769,056.105,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.523,000000,050.167,089.834,089.778,050.375,001.751,001.990,001.686,001.783,056.179,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.983,000000,050.050,089.925,089.814,050.435,001.584,001.774,001.781,001.850,056.942,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000002
055.513,000000,050.189,090.008,089.827,050.428,001.869,002.041,001.758,001.806,056.438,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.317,000000,050.158,089.835,089.818,050.460,001.807,002.073,001.711,001.833,056.488,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.529,000000,050.217,089.881,089.809,050.442,001.831,001.987,001.754,001.843,055.426,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.368,000000,050.189,089.895,089.806,050.446,001.864,001.974,001.857,001.905,055.791,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.485,000000,050.132,089.827,089.781,050.512,001.821,002.076,001.848,001.926,055.223,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.531,000000,050.185,089.797,089.747,050.447,001.838,002.125,001.735,001.895,056.402,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.487,000000,050.157,089.900,089.834,050.524,001.723,001.819,001.812,001.836,056.269,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.347,000000,050.246,089.813,089.756,050.375,001.841,001.971,001.783,001.906,055.138,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.445,000000,050.129,089.806,089.783,050.476,001.694,001.895,001.852,001.935,055.581,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.511,000000,050.231,089.923,089.791,050.464,001.726,001.934,001.713,001.840,055.996,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.236,000000,050.252,089.950,089.732,050.394,001.717,001.890,001.705,001.818,055.636,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.360,000000,050.122,089.812,089.802,050.499,001.683,001.869,001.883,001.984,056.153,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.699,000000,050.154,089.833,089.723,050.370,001.718,001.944,001.745,001.899,055.976,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.358,000000,050.112,089.943,089.772,049.997,001.660,001.792,001.439,001.920,056.133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.170,000000,050.105,089.777,089.789,050.025,001.716,001.915,001.440,001.857,055.530,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.603,000000,050.102,089.864,089.806,050.172,001.669,001.788,001.666,002.007,056.622,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.579,000000,050.118,089.696,089.814,050.078,001.713,001.901,001.467,001.855,055.141,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
056.032,000000,050.210,089.857,089.765,050.389,001.737,001.839,001.663,001.801,056.579,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.789,000000,050.108,089.824,089.806,050.068,001.679,001.804,001.475,001.853,055.979,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.671,000000,050.173,089.774,089.805,049.928,001.782,001.977,001.326,001.755,055.988,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.947,000000,050.063,089.782,089.738,050.049,001.680,001.851,001.558,001.987,055.906,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
056.257,000000,050.298,089.943,089.819,050.080,001.767,001.834,001.606,001.963,056.893,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000002
056.016,000000,050.149,089.956,089.808,050.146,001.691,001.773,001.562,002.017,055.931,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.709,000000,050.299,089.933,089.853,050.047,001.779,001.820,001.448,001.808,055.773,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.982,000000,050.275,089.868,089.762,050.066,001.933,002.006,001.509,001.930,056.355,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.922,000000,050.377,089.871,089.826,050.111,001.947,001.945,001.495,001.888,056.451,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.722,000000,050.242,089.785,089.759,050.023,001.819,001.876,001.481,001.927,055.575,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.714,000000,050.285,089.869,089.792,050.216,001.762,001.794,001.663,002.066,055.970,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
056.183,000000,050.237,089.877,089.798,050.232,001.767,001.812,001.618,001.981,055.924,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.804,000000,050.344,089.872,089.852,050.129,001.920,001.908,001.466,001.851,056.316,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.495,000000,050.464,089.922,090.160,045.952,001.963,001.900,000.019,000.153,055.573,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000002,000001,000001,000002,000002,000001
055.809,000000,050.294,089.882,089.778,050.079,001.809,001.836,001.556,001.971,056.238,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
056.062,000000,050.124,089.919,089.766,050.192,001.685,001.681,001.677,002.118,056.245,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.761,000000,050.397,089.856,089.817,050.034,001.945,002.141,001.424,001.731,056.128,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
056.040,000000,050.324,089.906,089.861,050.205,001.886,001.926,001.619,001.930,056.685,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.830,000000,050.349,089.933,089.829,050.062,001.884,002.006,001.573,001.921,056.832,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000002
056.053,000000,050.212,089.856,089.810,050.166,001.771,001.982,001.660,002.018,055.999,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.868,000000,050.215,089.854,089.840,050.215,001.716,001.927,001.619,002.003,056.131,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.685,000000,050.389,089.909,089.808,050.056,001.878,002.017,001.503,001.885,056.396,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.824,000000,050.101,089.864,089.756,050.154,001.669,001.681,001.688,002.072,056.123,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
056.030,000000,050.110,089.873,089.759,050.221,001.671,001.957,001.694,002.039,056.712,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.417,000000,049.942,089.830,089.784,050.214,001.620,001.885,001.720,002.009,056.128,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.630,000000,049.951,089.850,089.763,050.058,001.635,001.874,001.610,001.975,056.336,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.486,000000,049.946,089.856,089.831,050.213,001.688,001.837,001.641,001.966,055.994,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.448,000000,050.106,089.842,089.718,050.350,001.774,002.010,001.712,001.894,056.520,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.715,000000,050.059,089.856,089.723,050.487,001.683,001.895,001.784,002.005,056.913,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000002
055.444,000000,050.103,089.787,089.695,050.375,001.728,002.008,001.682,001.857,056.717,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.321,000000,050.092,089.822,089.786,050.512,001.855,002.149,001.762,001.873,056.427,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.550,000000,050.138,089.863,089.659,050.422,001.721,001.977,001.777,001.998,056.254,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.767,000000,050.182,089.981,089.727,050.433,001.718,001.871,001.770,001.952,056.715,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.586,000000,050.036,089.866,089.838,050.081,001.682,001.819,001.504,001.869,056.065,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.558,000000,050.063,089.959,089.817,050.085,001.715,001.810,001.620,001.947,056.291,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.551,000000,050.052,089.936,089.802,050.209,001.672,001.755,001.685,002.041,056.011,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.672,000000,050.023,089.879,089.831,050.116,001.698,001.974,001.480,001.803,056.015,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.672,000000,050.279,089.964,089.899,050.102,001.876,002.061,001.504,001.790,056.000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.549,000000,050.145,089.887,089.889,050.173,001.822,002.018,001.653,001.894,055.809,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.343,000000,050.246,089.907,089.876,050.148,001.763,002.059,001.551,001.858,056.521,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.389,000000,050.216,089.830,089.849,050.112,001.895,002.128,001.523,001.808,056.647,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.739,000000,050.177,089.901,089.764,050.403,001.742,002.035,001.752,001.876,056.567,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.646,000000,050.252,089.915,089.818,050.455,001.893,002.047,001.707,001.817,055.709,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.274,000000,050.166,089.856,089.802,050.537,001.862,002.097,001.844,001.932,055.652,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.423,000000,050.069,089.907,089.749,050.438,001.782,001.910,001.830,001.978,056.833,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000002
055.830,000000,050.221,089.928,089.766,050.475,001.782,002.032,001.812,001.914,056.076,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
055.462,000000,050.388,089.897,089.903,050.510,002.057,002.185,001.725,001.799,056.610,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000001,000000,000001,000001,000001,000001,000001,000001,000001,000001,000001
